,Cluster,timestamp
1248,0,2023-09-20
1249,0,2023-09-21
1250,0,2023-09-22
1251,0,2023-09-25
1252,0,2023-09-26
1253,0,2023-09-27
1254,0,2023-09-28
1255,0,2023-09-29
1256,0,2023-10-02
1257,0,2023-10-03
1258,0,2023-10-04
1259,0,2023-10-05
1260,0,2023-10-06
1261,0,2023-10-09
1262,0,2023-10-10
1263,0,2023-10-11
1264,0,2023-10-12
1265,0,2023-10-13
1266,0,2023-10-16
1267,0,2023-10-17
1268,0,2023-10-18
1269,0,2023-10-19
1270,0,2023-10-20
1271,0,2023-10-23
1272,0,2023-10-24
1273,0,2023-10-25
1274,0,2023-10-26
1275,0,2023-10-27
1276,0,2023-10-30
1277,0,2023-10-31
1278,0,2023-11-01
1279,0,2023-11-02
1280,0,2023-11-03
1281,0,2023-11-06
1282,0,2023-11-07
1283,0,2023-11-08
1284,0,2023-11-09
1285,0,2023-11-10
1286,0,2023-11-13
1287,0,2023-11-14
1288,0,2023-11-15
1289,0,2023-11-16
1290,0,2023-11-17
1291,0,2023-11-20
1292,0,2023-11-21
1293,0,2023-11-22
1294,0,2023-11-24
1295,0,2023-11-27
1296,0,2023-11-28
1297,0,2023-11-29
1298,0,2023-11-30
1299,0,2023-12-01
1300,0,2023-12-04
1301,0,2023-12-05
1302,0,2023-12-06
1303,0,2023-12-07
1304,0,2023-12-08
1305,0,2023-12-11
1306,0,2023-12-12
1307,0,2023-12-13
1308,0,2023-12-14
1309,0,2023-12-15
1310,0,2023-12-18
1311,0,2023-12-19
1312,1,2023-12-20
1313,0,2023-12-21
1314,0,2023-12-22
1315,0,2023-12-26
1316,0,2023-12-27
1317,0,2023-12-28
1318,0,2023-12-29
1319,0,2024-01-02
1320,0,2024-01-03
1321,0,2024-01-04
1322,0,2024-01-05
1323,0,2024-01-08
1324,0,2024-01-09
1325,0,2024-01-10
1326,0,2024-01-11
1327,0,2024-01-12
1328,0,2024-01-16
1329,0,2024-01-17
1330,0,2024-01-18
1331,0,2024-01-19
1332,0,2024-01-22
1333,0,2024-01-23
1334,0,2024-01-24
1335,0,2024-01-25
1336,0,2024-01-26
1337,0,2024-01-29
1338,0,2024-01-30
1339,0,2024-01-31
1340,0,2024-02-01
1341,1,2024-02-02
1342,0,2024-02-05
1343,0,2024-02-06
1344,0,2024-02-07
1345,0,2024-02-08
1346,0,2024-02-09
1347,0,2024-02-12
1348,0,2024-02-13
1349,0,2024-02-14
1350,0,2024-02-15
1351,0,2024-02-16
1352,0,2024-02-20
1353,0,2024-02-21
1354,0,2024-02-22
1355,0,2024-02-23
1356,0,2024-02-26
1357,0,2024-02-27
1358,0,2024-02-28
1359,0,2024-02-29
1360,0,2024-03-01
1361,0,2024-03-04
1362,0,2024-03-05
1363,0,2024-03-06
1364,0,2024-03-07
1365,0,2024-03-08
1366,0,2024-03-11
1367,0,2024-03-12
1368,0,2024-03-13
1369,0,2024-03-14
1370,0,2024-03-15
1371,0,2024-03-18
1372,0,2024-03-19
1373,0,2024-03-20
1374,0,2024-03-21
1375,0,2024-03-22
1376,0,2024-03-25
1377,0,2024-03-26
1378,0,2024-03-27
1379,0,2024-03-28
1380,0,2024-04-01
1381,0,2024-04-02
1382,0,2024-04-03
1383,0,2024-04-04
1384,0,2024-04-05
1385,0,2024-04-08
1386,0,2024-04-09
1387,0,2024-04-10
1388,0,2024-04-11
1389,0,2024-04-12
1390,0,2024-04-15
1391,0,2024-04-16
1392,0,2024-04-17
1393,0,2024-04-18
1394,0,2024-04-19
1395,0,2024-04-22
1396,0,2024-04-23
1397,0,2024-04-24
1398,0,2024-04-25
1399,0,2024-04-26
1400,1,2024-04-29
1401,0,2024-04-30
1402,0,2024-05-01
1403,0,2024-05-02
1404,0,2024-05-03
1405,0,2024-05-06
1406,0,2024-05-07
1407,0,2024-05-08
1408,0,2024-05-09
1409,0,2024-05-10
1410,0,2024-05-13
1411,0,2024-05-14
1412,1,2024-05-15
1413,0,2024-05-16
1414,0,2024-05-17
1415,0,2024-05-20
1416,0,2024-05-21
1417,0,2024-05-22
1418,0,2024-05-23
1419,0,2024-05-24
1420,0,2024-05-28
1421,0,2024-05-29
1422,0,2024-05-30
1423,0,2024-05-31
1424,0,2024-06-03
1425,0,2024-06-04
1426,0,2024-06-05
1427,0,2024-06-06
1428,0,2024-06-07
1429,0,2024-06-10
1430,0,2024-06-11
1431,0,2024-06-12
1432,0,2024-06-13
1433,0,2024-06-14
1434,0,2024-06-17
1435,0,2024-06-18
1436,0,2024-06-20
1437,0,2024-06-21
1438,0,2024-06-24
1439,0,2024-06-25
1440,0,2024-06-26
1441,0,2024-06-27
1442,0,2024-06-28
1443,0,2024-07-01
1444,0,2024-07-02
1445,0,2024-07-03
1446,0,2024-07-05
1447,0,2024-07-08
1448,0,2024-07-09
1449,0,2024-07-10
1450,0,2024-07-11
1451,0,2024-07-12
1452,0,2024-07-15
1453,0,2024-07-16
1454,0,2024-07-17
1455,0,2024-07-18
1456,0,2024-07-19
1457,0,2024-07-22
1458,0,2024-07-23
1459,0,2024-07-24
1460,0,2024-07-25
1461,0,2024-07-26
1462,0,2024-07-29
1463,0,2024-07-30
1464,0,2024-07-31
1465,1,2024-08-01
1466,0,2024-08-02
1467,1,2024-08-05
1468,0,2024-08-06
1469,0,2024-08-07
1470,1,2024-08-08
1471,0,2024-08-09
1472,0,2024-08-12
1473,0,2024-08-13
1474,1,2024-08-14
1475,0,2024-08-15
1476,1,2024-08-16
1477,1,2024-08-19
1478,1,2024-08-20
1479,1,2024-08-21
1480,1,2024-08-22
1481,1,2024-08-23
1482,1,2024-08-26
1483,0,2024-08-27
1484,1,2024-08-28
1485,0,2024-08-29
1486,1,2024-08-30
1487,1,2024-09-03
1488,1,2024-09-04
1489,0,2024-09-05
1490,1,2024-09-06
1491,0,2024-09-09
1492,1,2024-09-10
1493,0,2024-09-11
1494,1,2024-09-13
1495,0,2024-09-16
1496,1,2024-09-17
1497,1,2024-09-18
1498,1,2024-09-19
1499,1,2024-09-24
1500,0,2024-09-25
1501,0,2024-09-26
1502,0,2024-09-27
1503,1,2024-09-30
1504,1,2024-10-01
1505,1,2024-10-02
1506,1,2024-10-03
1507,1,2024-10-04
1508,1,2024-10-07
1509,0,2024-10-08
1510,1,2024-10-09
1511,1,2024-10-10
